id, flags, type, happiness, health, youngs, teens, adults, seniors, p_electric, p_heating, p_water, p_worker, p_health, p_service, p_tax, x,y,z
43257,Created- HighDensity- Completed- Active,H1_4x4_CommercialBlockhouse (BuildingInfo),45,0,0,0,1,0,0,0,0,14,0,0,0,370.9963,230.0246,799.8611
43277,Created- Completed- Active,H1_officebuilding02EU_4x4 (BuildingInfo),45,0,0,0,0,0,0,0,0,12,0,0,0,243.2472,224.8622,399.781
43523,Created- Completed- Active,H1 2x2 Sweatshop05 (BuildingInfo),96,83,0,0,0,0,0,0,0,0,0,0,0,763.1818,293.9776,504.107
43709,Created- HighDensity- Completed- Active,H1_3x3_Blockhouse (BuildingInfo),81,83,10,2,9,1,0,0,0,0,0,0,0,-60.8205,221.5313,507.5903
43765,Created- Completed- Active- ZonesUpdated,H1_4x3_CommercialBlockhouse (BuildingInfo),45,0,0,0,1,0,0,0,0,13,0,0,0,338.9963,227.0364,799.8411
43773,Created- HighDensity- Completed- Active,H1_4x3_Blockhouse (BuildingInfo),65,83,3,10,12,0,0,0,0,0,0,0,0,519.1819,261.8748,503.954
44077,Created- ZonesUpdated,H1_2x2_Officeblock (BuildingInfo),0,0,0,0,0,0,0,0,0,0,0,0,0,203.1769,223.6893,511.7558
44102,Created- HighDensity- Completed- Active,H1_2x3_Blockhouse (BuildingInfo),7,0,4,0,1,0,0,0,0,0,0,0,0,699.0239,297.8614,756.0668
44118,Created- HighDensity- Completed- Active,H1_2x2_Blockhouse (BuildingInfo),64,76,1,1,5,0,0,0,0,0,0,0,0,-117.8467,221.5313,381.1202
44171,Created- HighDensity- Completed- Active,H1_3x2_Blockhouse (BuildingInfo),74,86,6,5,7,0,0,0,0,0,0,0,0,479.1242,261.4225,595.9289
44172,Created- HighDensity- Completed- Active,H1_4x3_Blockhouse (BuildingInfo),78,82,4,13,18,0,0,0,0,0,0,0,0,411.0264,237.494,751.8862
44616,Created- Completed- Active,4x3_Factory_EU08 (BuildingInfo),96,83,0,0,0,0,0,0,0,0,0,0,0,-409.9942,221.3268,318.9441
44856,Created- Completed- Active,L3 1x1 Shop (BuildingInfo),83,83,0,0,2,0,0,0,0,0,0,0,0,259.8124,222.6176,833.9659
45119,Created- HighDensity- Completed- Abandoned,H1_4x3_Blockhouse (BuildingInfo),0,0,0,0,0,0,0,0,0,0,0,0,0,611.0264,280.8184,752.0117
45128,Created- HighDensity- Completed- Active,H1_4x4_Blockhouse (BuildingInfo),59,83,5,9,15,1,0,0,0,0,0,0,0,715.2119,289.7096,456.0768
45292,Created- HighDensity- Completed- Active,H1_3x3_Blockhouse (BuildingInfo),67,81,3,13,14,0,0,0,0,0,0,0,0,-198.5961,221.5469,334.9083
45582,Created- HighDensity- Completed- Active,H1_2x4_Blockhouse (BuildingInfo),0,0,0,0,0,0,0,0,0,0,0,0,0,475.0314,254.5515,743.9263
45735,Created- HighDensity- Completed- Active,H1_4x4_Blockhouse (BuildingInfo),66,79,4,12,18,0,0,0,0,0,0,0,0,-170.6756,221.5436,337.0168
45823,Created- Completed- Active- ZonesUpdated,police_station_EU (BuildingInfo),0,0,0,0,0,0,0,0,0,0,0,0,0,-60.74776,221.5313,391.5903
45862,Created- Completed- Active- ZonesUpdated,Bus Depot (BuildingInfo),0,0,0,0,0,0,0,0,0,0,0,0,0,66.93113,221.5313,903.6705
45908,Created- HighDensity- Completed- Active,H1_1x1_Blockhouse (BuildingInfo),86,81,0,2,2,0,0,0,0,0,0,0,0,-103.3447,221.4518,700.9884
45992,Created- Completed- Active,H1 4x4 Mediumfactory02 (BuildingInfo),96,82,0,0,0,0,0,0,0,0,0,0,0,-437.5406,220.857,365.0005
46105,Created- HighDensity- Completed- Abandoned,H1_3x3_Blockhouse (BuildingInfo),0,0,0,0,0,0,0,0,0,0,0,0,0,715.0389,303.8211,732.0768
47095,Created- Completed- Active,L1 4x4 Detached02 (BuildingInfo),86,81,0,6,7,1,0,0,0,0,0,0,0,-29.3435,221.5313,663.5649
47214,Created- Completed- Active,4x3_Factory_EU08 (BuildingInfo),95,78,0,0,0,0,0,0,0,0,0,0,0,722.9962,301.3178,800.0818
47630,Created- HighDensity- Completed- Active,H1_3x2_CommercialBlockhouse (BuildingInfo),45,0,0,0,1,0,0,0,0,14,0,0,0,438.9963,242.1547,799.9037
48091,Created- HighDensity- Completed- Active,H1_1x1_Blockhouse (BuildingInfo),80,79,0,0,2,0,0,0,0,0,0,0,0,-72.83554,221.5313,531.5828
48205,Created- HighDensity- Completed- Abandoned,H1_3x3_Blockhouse (BuildingInfo),0,0,0,0,0,0,0,0,0,0,0,0,0,-302.3008,221.6422,327.0768
48228,Created- Completed- Active- Historical,1341215328.TURTULE HOUSE_Data (BuildingInfo),90,84,0,6,8,0,0,0,0,0,0,0,0,-12.94844,221.5156,711.6204
48752,Created- Completed- Active,cargoyard (BuildingInfo),96,84,0,0,0,0,0,0,0,0,0,0,0,763.1016,304.5199,632.1069
